"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201304,"Summer",45792,"N","I","Regular","Graduate","Art History","1","1","1","500","Masters",12,0.333333333,3,"500 level course"
201801,"Fall",10451,"E","E","Regular","Undergraduate","Architecture","1","1","1","Upper Division","Upper Division",19,0.422222222,9,"400 level course"
201502,"Winter",27352,"U","V","Self-Support","Undergraduate","College Of Design","0","0","0","Upper Division","Upper Division",12,0.266666667,12,"400 level course"
201601,"Fall",10367,"N","P","Regular","Undergraduate","Architecture","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"400 level course"
201502,"Winter",20735,"A","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201602,"Winter",20239,"U","V","Regular","Undergraduate","Arts & Administration","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201501,"Fall",17054,"U","V","Regular","Undergraduate","Arts & Administration","0","0","0","Lower Division","Upper Division",112,2.488888889,28,"200 level course"
201704,"Summer",40092,"I","I","Regular","Graduate","College Of Design","0","1","1","600/700","Masters",5,0.138888889,7,"600 level course"
201303,"Spring",39311,"L","I","Regular","Undergraduate","Arts & Administration","0","1","1","Upper Division","Upper Division",2,0.0444444,1,"300 level course"
201603,"Spring",36964,"S","P","Regular","Undergraduate","Architecture","1","1","1","Upper Division","Upper Division",3,0.066666667,1,"400 level course"
201703,"Spring",33176,"L","I","Regular","Undergraduate","Landscape Architecture","0","0","0","Upper Division","Upper Division",184,4.088888889,46,"300 level course"
201701,"Fall",10534,"A","I","Regular","Undergraduate","Architecture","1","1","1","Upper Division","Upper Division",36,0.8,6,"400 level course"
201601,"Fall",16878,"L","I","Regular","Graduate","Planning, Public Policy, & Mgmt","1","1","1","500","Masters",16,0.444444444,4,"500 level course"
201703,"Spring",34476,"A","E","Regular","Undergraduate","Product Design","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"200 level course"
201801,"Fall",13062,"L","I","Regular","Undergraduate","Interior Architecture","0","1","1","Lower Division","Upper Division",196,4.355555556,49,"200 level course"
201503,"Spring",36975,"L","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Lower Division","Upper Division",36,0.8,9,"200 level course"
201602,"Winter",20787,"A","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Lower Division",16,0.355555556,4,"100 level course"
201302,"Winter",22122,"A","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Upper Division",36,0.8,9,"200 level course"
201403,"Spring",30549,"L","I","Regular","Undergraduate","Art History","0","0","0","Upper Division","Upper Division",116,2.577777778,29,"300 level course"
201604,"Summer",42525,"E","Y","Self-Support","Graduate","Historic Preservation","0","0","0","500","Masters",2,0.0555556,1,"500 level course"
201804,"Summer",40492,"A","I","Regular","Undergraduate","Art","1","1","1","Upper Division","Upper Division",18,0.4,19,"400 level course"
201801,"Fall",15161,"L","I","Regular","Graduate","Planning, Public Policy, & Mgmt","0","0","0","600/700","Masters",16,0.444444444,4,"600 level course"
201804,"Summer",42035,"L","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Upper Division","Upper Division",5,0.111111111,5,"400 level course"
201703,"Spring",30367,"A","I","Regular","Undergraduate","Architecture","0","1","1","Lower Division","Upper Division",12,0.266666667,2,"200 level course"
201502,"Winter",23447,"L","I","Regular","Undergraduate","Landscape Architecture","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201602,"Winter",20799,"A","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201703,"Spring",36311,"A","I","Regular","Graduate","Landscape Architecture","0","1","1","500","Masters",12,0.333333333,3,"500 level course"
201902,"Winter",26763,"S","I","Regular","Graduate","Planning, Public Policy, & Mgmt","1","1","1","500","Law",2,0.0555556,1,"500 level course"
201701,"Fall",13456,"L","I","Regular","Undergraduate","Landscape Architecture","0","0","0","Upper Division","Upper Division",204,4.533333333,51,"300 level course"
201402,"Winter",26658,"L","I","Regular","Graduate","Planning, Public Policy, & Mgmt","0","1","1","500","Masters",3,0.083333333,3,"500 level course"
201801,"Fall",16621,"L","I","Regular","Undergraduate","Art History","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"400 level course"
201601,"Fall",16646,"L","I","Regular","Undergraduate","Landscape Architecture","1","1","1","Upper Division","Upper Division",18,0.4,3,"300 level course"
201503,"Spring",30520,"A","I","Regular","Graduate","Architecture","1","1","1","500","Masters",96,2.666666667,12,"500 level course"
201703,"Spring",33174,"L","I","Regular","Undergraduate","Landscape Architecture","0","0","0","Upper Division","Upper Division",208,4.622222222,52,"300 level course"
201701,"Fall",10154,"N","I","Regular","Graduate","Arts & Administration","1","1","1","600/700","Masters",10,0.277777778,5,"600 level course"
201802,"Winter",25785,"L","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Upper Division","Upper Division",10,0.222222222,10,"300 level course"
201303,"Spring",32984,"A","I","Regular","Undergraduate","Architecture","1","1","1","Upper Division","Upper Division",60,1.333333333,10,"300 level course"
201804,"Summer",40337,"L","I","Regular","Graduate","Arts & Administration","0","0","0","500","Doctoral",4,0.148148148,2,"500 level course"
201401,"Fall",10141,"L","I","Regular","Undergraduate","Arts & Administration","0","0","0","Lower Division","Lower Division",132,2.933333333,33,"200 level course"
201602,"Winter",20215,"S","I","Regular","Graduate","Historic Preservation","1","1","1","500","Masters",5,0.138888889,3,"500 level course"
201401,"Fall",10716,"A","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"200 level course"
201704,"Summer",40247,"A","I","Regular","Undergraduate","Art","0","0","0","Upper Division","Upper Division",16,0.355555556,4,"300 level course"
201801,"Fall",10706,"A","I","Regular","Undergraduate","Art","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201403,"Spring",35056,"S","I","Regular","Graduate","Planning, Public Policy, & Mgmt","1","1","1","500","Masters",20,0.555555556,5,"500 level course"
201302,"Winter",24634,"L","I","Regular","Undergraduate","Landscape Architecture","0","0","0","Upper Division","Upper Division",6,0.133333333,1,"300 level course"
201703,"Spring",30419,"L","I","Regular","Undergraduate","Architecture","0","1","1","Upper Division","Lower Division",8,0.177777778,2,"400 level course"
201501,"Fall",10050,"L","I","Regular","Undergraduate","Arts & Administration","0","1","1","Upper Division","Upper Division",32,0.711111111,8,"400 level course"
201302,"Winter",24212,"A","I","Regular","Undergraduate","Interior Architecture","0","1","1","Upper Division","Upper Division",24,0.533333333,3,"400 level course"
201603,"Spring",30523,"A","I","Regular","Graduate","Architecture","1","1","1","500","Masters",64,1.777777778,8,"500 level course"
201803,"Spring",33170,"L","I","Regular","Graduate","Landscape Architecture","1","1","1","500","Masters",24,0.666666667,6,"500 level course"
201403,"Spring",30724,"A","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201701,"Fall",10588,"L","I","Regular","Graduate","Architecture","1","1","1","500","Masters",176,4.888888889,43,"500 level course"
201703,"Spring",30672,"A","I","Regular","Undergraduate","Art","1","1","1","Upper Division","Upper Division",48,1.066666667,12,"300 level course"
201901,"Fall",15142,"E","I","Regular","Graduate","Planning, Public Policy, & Mgmt","0","1","1","600/700","Doctoral",3,0.111111111,1,"600 level course"
201801,"Fall",15118,"S","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Upper Division","Upper Division",12,0.266666667,6,"400 level course"
201803,"Spring",31762,"U","V","Regular","Undergraduate","College Of Design","0","1","1","Upper Division","Upper Division",7,0.155555556,7,"400 level course"
201302,"Winter",27170,"L","I","Regular","Undergraduate","Art History","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"300 level course"
201304,"Summer",45836,"A","I","Regular","Undergraduate","Art","1","1","1","Upper Division","Upper Division",10,0.222222222,5,"400 level course"
201403,"Spring",36998,"A","P","Regular","Undergraduate","Architecture","1","1","1","Upper Division","Upper Division",6,0.133333333,5,"400 level course"
201403,"Spring",33395,"L","I","Regular","Undergraduate","Landscape Architecture","1","1","1","Upper Division","Upper Division",48,1.066666667,12,"400 level course"
201404,"Summer",40275,"A","I","Regular","Undergraduate","Art","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201404,"Summer",42543,"L","S","Self-Support","Undergraduate","College Of Design","0","1","1","Upper Division","Upper Division",4,0.088888889,4,"400 level course"
201704,"Summer",40251,"A","I","Regular","Undergraduate","Art","0","1","1","Upper Division","Upper Division",12,0.266666667,3,"300 level course"
201403,"Spring",32972,"A","I","Regular","Graduate","Interior Architecture","0","1","1","500","Masters",36,1,6,"500 level course"
201703,"Spring",36952,"L","P","Regular","Graduate","Historic Preservation","0","1","1","500","Masters",12,0.333333333,4,"500 level course"
201401,"Fall",10525,"A","I","Regular","Undergraduate","Architecture","1","1","1","Upper Division","Lower Division",6,0.133333333,1,"400 level course"
201502,"Winter",27352,"I","I","Regular","Graduate","Architecture","1","1","1","600/700","Masters",5,0.138888889,2,"600 level course"
201602,"Winter",20589,"L","I","Regular","Undergraduate","Architecture","0","1","1","Upper Division","Lower Division",36,0.8,9,"400 level course"
201901,"Fall",16322,"A","I","Regular","Undergraduate","Art","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201702,"Winter",21326,"L","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"100 level course"
201601,"Fall",15121,"N","I","Regular","Graduate","Planning, Public Policy, & Mgmt","1","1","1","600/700","Masters",8,0.222222222,2,"600 level course"
201901,"Fall",17093,"L","I","Regular","Graduate","Landscape Architecture","0","1","1","500","Masters",8,0.222222222,2,"500 level course"
201602,"Winter",20907,"A","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201803,"Spring",36666,"L","I","Regular","Undergraduate","Arts & Administration","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201401,"Fall",10835,"A","I","Regular","Undergraduate","Art","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201703,"Spring",33204,"A","I","Regular","Undergraduate","Landscape Architecture","0","1","1","Upper Division","Upper Division",12,0.266666667,3,"400 level course"
201303,"Spring",32979,"A","I","Regular","Undergraduate","Architecture","1","1","1","Lower Division","Lower Division",60,1.333333333,10,"200 level course"
201804,"Summer",42022,"L","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201602,"Winter",20796,"L","I","Regular","Undergraduate","Art","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"100 level course"
201601,"Fall",10717,"A","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"200 level course"
201603,"Spring",30468,"A","I","Regular","Graduate","Architecture","1","1","1","500","Masters",8,0.222222222,2,"500 level course"
201502,"Winter",27342,"U","V","Self-Support","Undergraduate","College Of Design","0","1","1","Upper Division","Upper Division",9,0.2,12,"400 level course"
201802,"Winter",21595,"I","I","Regular","Undergraduate","Art","1","1","1","Upper Division","Upper Division",3,0.066666667,1,"400 level course"
201601,"Fall",13451,"L","I","Regular","Undergraduate","Landscape Architecture","0","0","0","Lower Division","Upper Division",28,0.622222222,7,"200 level course"
201302,"Winter",21391,"L","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Upper Division",76,1.688888889,19,"100 level course"
201503,"Spring",35036,"S","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","0","0","0","Upper Division","Upper Division",68,1.511111111,17,"400 level course"
201401,"Fall",13597,"L","I","Regular","Undergraduate","Landscape Architecture","0","1","1","Upper Division","Upper Division",6,0.133333333,1,"400 level course"
201401,"Fall",17253,"A","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"200 level course"
201902,"Winter",20860,"A","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"100 level course"
201802,"Winter",26870,"L","I","Regular","Undergraduate","Landscape Architecture","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201403,"Spring",33371,"L","I","Regular","Undergraduate","Landscape Architecture","0","0","0","Upper Division","Upper Division",84,1.866666667,20,"300 level course"
201502,"Winter",20888,"A","I","Regular","Undergraduate","Art","0","1","1","Lower Division","Lower Division",12,0.266666667,3,"200 level course"
201901,"Fall",10430,"L","I","Regular","Undergraduate","Architecture","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201503,"Spring",30066,"U","V","Regular","Undergraduate","Arts & Administration","0","1","1","Lower Division","Lower Division",16,0.355555556,4,"200 level course"
201502,"Winter",20500,"L","I","Regular","Undergraduate","Architecture","0","0","0","Upper Division","Lower Division",72,1.6,24,"400 level course"
201702,"Winter",21457,"I","I","Regular","Undergraduate","Art","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201604,"Summer",42527,"E","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","0","0","0","Upper Division","Upper Division",5,0.111111111,1,"400 level course"
201502,"Winter",26489,"L","I","Regular","Graduate","Planning, Public Policy, & Mgmt","0","1","1","600/700","Masters",28,0.777777778,8,"600 level course"
201803,"Spring",36753,"L","I","Regular","Graduate","Architecture","1","1","1","500","Masters",3,0.083333333,1,"500 level course"
201403,"Spring",36416,"L","I","Regular","Undergraduate","Art History","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201902,"Winter",25172,"E","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Upper Division","Upper Division",12,0.266666667,12,"400 level course"
201504,"Summer",41796,"U","V","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"300 level course"
201302,"Winter",28448,"L","I","Regular","Graduate","Architecture","1","1","1","500","Masters",36,1,12,"500 level course"
201702,"Winter",27034,"L","I","Regular","Undergraduate","Art History","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201503,"Spring",33376,"L","I","Regular","Graduate","Landscape Architecture","1","1","1","600/700","Masters",4,0.111111111,1,"600 level course"
201403,"Spring",30747,"A","I","Regular","Undergraduate","Art","0","1","1","Upper Division","Upper Division",7,0.155555556,2,"300 level course"
201803,"Spring",37038,"L","I","Regular","Undergraduate","Art History","1","1","1","Lower Division","Upper Division",60,1.333333333,15,"200 level course"
201601,"Fall",10670,"L","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Lower Division",116,2.577777778,29,"200 level course"
201601,"Fall",10821,"A","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Upper Division",28,0.622222222,7,"200 level course"
201802,"Winter",27489,"S","I","Regular","Undergraduate","Art History","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"400 level course"
201603,"Spring",30522,"A","I","Regular","Graduate","Architecture","1","1","1","500","Masters",21,0.583333333,10,"500 level course"
201501,"Fall",16924,"U","V","Self-Support","Undergraduate","College Of Design","0","1","1","Upper Division","Upper Division",12,0.266666667,6,"400 level course"
201702,"Winter",25612,"U","V","Regular","Graduate","Planning, Public Policy, & Mgmt","1","1","1","500","Masters",16,0.444444444,4,"500 level course"
201803,"Spring",30612,"A","I","Regular","Undergraduate","Art","1","1","1","Lower Division","Lower Division",28,0.622222222,7,"100 level course"
201702,"Winter",27378,"A","I","Regular","Undergraduate","Art","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"100 level course"
201701,"Fall",17143,"U","V","Regular","Graduate","College Of Design","0","1","1","500","Masters",3,0.083333333,3,"500 level course"
201303,"Spring",39142,"L","I","Regular","Undergraduate","Art History","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"300 level course"
201901,"Fall",10338,"L","I","Regular","Undergraduate","Architecture","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201802,"Winter",27411,"L","I","Regular","Undergraduate","Art History","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"400 level course"
201303,"Spring",35939,"L","I","Regular","Undergraduate","Landscape Architecture","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"300 level course"
201601,"Fall",16383,"L","I","Regular","Undergraduate","Planning, Public Policy, & Mgmt","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"400 level course"
201601,"Fall",10058,"L","I","Regular","Undergraduate","Arts & Administration","0","0","0","Lower Division","Upper Division",60,1.333333333,15,"200 level course"
201701,"Fall",10637,"S","I","Regular","Graduate","Architecture","1","1","1","600/700","Doctoral",8,0.296296296,2,"600 level course"
201802,"Winter",21390,"L","I","Regular","Undergraduate","Art","0","1","1","Lower Division","Lower Division",20,0.444444444,5,"100 level course"
201501,"Fall",13051,"L","I","Regular","Undergraduate","Interior Architecture","0","0","0","Lower Division","Upper Division",24,0.533333333,8,"200 level course"
201603,"Spring",36930,"L","I","Regular","Undergraduate","Landscape Architecture","1","1","1","Upper Division","Lower Division",2,0.0444444,1,"400 level course"
201503,"Spring",36849,"A","I","Regular","Undergraduate","Art","0","1","1","Lower Division","Upper Division",1,0.0222222,1,"100 level course"
201303,"Spring",33268,"L","I","Regular","Undergraduate","Art","0","1","1","Lower Division","Upper Division",84,1.866666667,21,"200 level course"
201302,"Winter",21983,"I","I","Regular","Undergraduate","Art","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"400 level course"
201603,"Spring",30051,"I","I","Regular","Graduate","College Of Design","0","1","1","600/700","Masters",4,0.111111111,1,"600 level course"
201402,"Winter",20046,"L","I","Regular","Undergraduate","Arts & Administration","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"400 level course"
201901,"Fall",17054,"S","I","Regular","Graduate","Art History","0","0","0","500","Masters",8,0.222222222,2,"500 level course"
201902,"Winter",24768,"E","P","Regular","Undergraduate","Product Design","1","1","1","Upper Division","Upper Division",17,0.377777778,4,"400 level course"
