"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201502,"Winter",26308,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"200 level course"
201603,"Spring",32613,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"400 level course"
201902,"Winter",22763,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"200 level course"
201901,"Fall",12745,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"200 level course"
201303,"Spring",35236,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",72,1.6,18,"400 level course"
201403,"Spring",32622,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"200 level course"
201801,"Fall",12817,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",32,0.711111111,16,"400 level course"
201901,"Fall",12735,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",19,0.422222222,19,"100 level course"
201302,"Winter",23956,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",26,0.577777778,14,"400 level course"
201401,"Fall",12871,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201801,"Fall",12787,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201802,"Winter",23368,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"200 level course"
201802,"Winter",26902,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201503,"Spring",36685,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201702,"Winter",27887,"S","S","Self-Support","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",24,0.533333333,7,"400 level course"
201604,"Summer",42369,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"400 level course"
201402,"Winter",22625,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",80,1.777777778,20,"200 level course"
201602,"Winter",22799,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"200 level course"
201603,"Spring",32584,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"200 level course"
201501,"Fall",12722,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",15,0.333333333,15,"100 level course"
201701,"Fall",12779,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"200 level course"
201701,"Fall",12789,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",16,0.355555556,16,"400 level course"
201302,"Winter",28520,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"200 level course"
201602,"Winter",22795,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201503,"Spring",32619,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",36,0.8,9,"200 level course"
201302,"Winter",28520,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",36,0.8,9,"200 level course"
201801,"Fall",12787,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201602,"Winter",22791,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"200 level course"
201803,"Spring",32510,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",52,1.155555556,13,"200 level course"
201601,"Fall",12731,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"200 level course"
201602,"Winter",22818,"S","S","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",32,0.711111111,8,"400 level course"
201902,"Winter",22743,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"200 level course"
201802,"Winter",26805,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",28,0.622222222,7,"400 level course"
201303,"Spring",35225,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",32,0.711111111,8,"200 level course"
201901,"Fall",12790,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201603,"Spring",32591,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",40,0.888888889,10,"200 level course"
201502,"Winter",22753,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201901,"Fall",12778,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201601,"Fall",12746,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201901,"Fall",12745,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201402,"Winter",26483,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201501,"Fall",12741,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",72,1.6,18,"200 level course"
201501,"Fall",12773,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",52,1.155555556,13,"400 level course"
201801,"Fall",12817,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"200 level course"
201402,"Winter",22649,"S","S","Regular","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201901,"Fall",12785,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201703,"Spring",36289,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",20,0.444444444,5,"200 level course"
201502,"Winter",22753,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",15,0.333333333,13,"400 level course"
201901,"Fall",12764,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201602,"Winter",27215,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201401,"Fall",12871,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201802,"Winter",23353,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"200 level course"
201601,"Fall",12753,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",12,0.266666667,1,"400 level course"
201501,"Fall",12726,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"100 level course"
201302,"Winter",23971,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"400 level course"
201402,"Winter",22660,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201801,"Fall",12774,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",5,0.111111111,5,"100 level course"
201701,"Fall",12765,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201901,"Fall",17079,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",40,0.888888889,11,"400 level course"
201702,"Winter",23295,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",72,1.6,18,"400 level course"
201602,"Winter",22823,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",92,1.866666667,24,"400 level course"
201701,"Fall",12773,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"200 level course"
201603,"Spring",32580,"I","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"400 level course"
201402,"Winter",22645,"E","I","Regular","Undergraduate","Honors College","0","0","0","Upper Division","Upper Division",15,0.333333333,4,"300 level course"
201501,"Fall",16882,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201501,"Fall",16871,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"200 level course"
201502,"Winter",22726,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",36,0.8,9,"200 level course"
201602,"Winter",22816,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",84,2.133333333,21,"400 level course"
201402,"Winter",22622,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",80,1.777777778,20,"200 level course"
201401,"Fall",12834,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",14,0.311111111,14,"100 level course"
201302,"Winter",23971,"S","S","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201802,"Winter",23384,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"400 level course"
201601,"Fall",17244,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201601,"Fall",16188,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201302,"Winter",23935,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"200 level course"
201901,"Fall",12748,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"200 level course"
201502,"Winter",26947,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"200 level course"
201901,"Fall",12761,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"200 level course"
201702,"Winter",26904,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",72,1.6,18,"400 level course"
201701,"Fall",12795,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201601,"Fall",12734,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"200 level course"
201302,"Winter",23947,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"200 level course"
201802,"Winter",23366,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"200 level course"
201501,"Fall",12758,"S","I","Regular","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",5,0.111111111,3,"300 level course"
201801,"Fall",12824,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"400 level course"
201501,"Fall",12746,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"200 level course"
201302,"Winter",27652,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201703,"Spring",32542,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"200 level course"
201502,"Winter",22734,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",36,0.8,9,"200 level course"
201502,"Winter",26377,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201303,"Spring",39248,"S","S","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"400 level course"
201901,"Fall",12760,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",72,1.6,18,"200 level course"
201401,"Fall",12863,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201801,"Fall",12849,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201401,"Fall",12843,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"100 level course"
201703,"Spring",32540,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"200 level course"
201801,"Fall",12813,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201502,"Winter",22741,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"200 level course"
201602,"Winter",22794,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"200 level course"
201603,"Spring",32606,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",30,0.666666667,8,"400 level course"
201702,"Winter",26867,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"400 level course"
201702,"Winter",23270,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"200 level course"
201501,"Fall",12751,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"200 level course"
201801,"Fall",12791,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",15,0.333333333,15,"100 level course"
201603,"Spring",37134,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",72,1.6,18,"400 level course"
201702,"Winter",23299,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"400 level course"
201902,"Winter",27193,"S","S","Self-Support","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",28,0.622222222,7,"400 level course"
201502,"Winter",22754,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",24,0.533333333,8,"400 level course"
201701,"Fall",12774,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"200 level course"
201403,"Spring",32615,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"400 level course"
201401,"Fall",12844,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"100 level course"
201902,"Winter",22751,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"200 level course"
201602,"Winter",22792,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201703,"Spring",32560,"S","S","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"400 level course"
201601,"Fall",12727,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"200 level course"
201702,"Winter",26867,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"400 level course"
201503,"Spring",32618,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"200 level course"
201601,"Fall",16426,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201901,"Fall",17279,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",72,1.6,18,"200 level course"
201602,"Winter",22782,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",48,1.066666667,12,"200 level course"
201702,"Winter",26867,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",28,0.622222222,7,"400 level course"
201803,"Spring",32511,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"200 level course"
201901,"Fall",12751,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201702,"Winter",23285,"S","S","Self-Support","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",28,0.622222222,7,"400 level course"
201601,"Fall",12753,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",12,0.266666667,6,"400 level course"
201902,"Winter",22791,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201603,"Spring",32607,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"400 level course"
201702,"Winter",23274,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"200 level course"
201402,"Winter",22662,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201901,"Fall",12728,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201701,"Fall",12815,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",32,0.711111111,16,"400 level course"
201401,"Fall",12879,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",68,1.511111111,17,"400 level course"
201802,"Winter",23350,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",44,0.977777778,11,"200 level course"
201303,"Spring",35212,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"200 level course"
201802,"Winter",26801,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201502,"Winter",22728,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"200 level course"
201401,"Fall",12880,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",68,1.511111111,17,"400 level course"
201701,"Fall",17221,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201801,"Fall",12823,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"400 level course"
201701,"Fall",12789,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",20,0.444444444,13,"400 level course"
201601,"Fall",12713,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",14,0.311111111,14,"100 level course"
201702,"Winter",23264,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"200 level course"
201601,"Fall",12717,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"100 level course"
201701,"Fall",17234,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"200 level course"
201401,"Fall",12880,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",3,0.066666667,3,"300 level course"
201603,"Spring",32602,"S","S","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",20,0.488888889,9,"400 level course"
201703,"Summer",41000,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",56,1.244444444,14,"400 level course"
201603,"Spring",32578,"N","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"400 level course"
201701,"Fall",16832,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",19,0.422222222,19,"100 level course"
201901,"Fall",12794,"S","S","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201801,"Fall",12793,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"200 level course"
201502,"Winter",22744,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",36,0.8,9,"200 level course"
201602,"Winter",27293,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",68,1.511111111,17,"400 level course"
201502,"Winter",26378,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",68,1.511111111,17,"400 level course"
201503,"Spring",32618,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"200 level course"
201801,"Fall",12816,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",28,0.622222222,7,"200 level course"
201702,"Winter",23267,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"200 level course"
201801,"Fall",12780,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",17,0.377777778,17,"100 level course"
201902,"Winter",22750,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"200 level course"
201801,"Fall",12821,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",14,0.311111111,4,"200 level course"
201503,"Spring",36685,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201802,"Winter",26796,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201602,"Winter",22795,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",32,0.711111111,8,"200 level course"
201702,"Winter",23262,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201703,"Spring",36289,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"400 level course"
201502,"Winter",22757,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",32,0.711111111,8,"400 level course"
201402,"Winter",22631,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"200 level course"
201803,"Spring",32529,"L","I","Regular","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",6,0.133333333,7,"300 level course"
201402,"Winter",22622,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"200 level course"
201801,"Fall",12832,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201402,"Winter",22648,"S","S","Self-Support","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",36,0.755555556,8,"400 level course"
201302,"Winter",28354,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",72,1.6,18,"200 level course"
201501,"Fall",17360,"S","S","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",36,0.8,9,"400 level course"
201501,"Fall",12752,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",44,0.977777778,11,"200 level course"
201501,"Fall",12760,"S","I","Regular","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201801,"Fall",12846,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"400 level course"
201701,"Fall",12781,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"400 level course"
201901,"Fall",12769,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",36,0.8,9,"200 level course"
201602,"Winter",22799,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",32,0.711111111,8,"200 level course"
201801,"Fall",12795,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"200 level course"
201802,"Winter",23387,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"400 level course"
201602,"Winter",22797,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"200 level course"
201803,"Spring",32539,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",72,1.6,18,"400 level course"
201801,"Fall",12835,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201703,"Spring",36286,"E","I","Regular","Undergraduate","Honors College","0","0","0","Upper Division","Lower Division",12,0.266666667,3,"300 level course"
201702,"Winter",23266,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"200 level course"
201701,"Fall",12764,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"200 level course"
201403,"Spring",32638,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201602,"Winter",22804,"N","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",10,0.222222222,3,"400 level course"
201901,"Fall",16599,"S","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"400 level course"
201303,"Spring",39891,"L","I","Regular","Undergraduate","Honors College","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"200 level course"
201803,"Spring",32529,"L","I","Regular","Undergraduate","Honors College","1","1","1","Upper Division","Upper Division",13,0.288888889,14,"400 level course"
