"sort_term","term","crn","type","location","credit_type","course_level","course_dept","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat"
201801,"Fall",17224,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Lower Division","Upper Division",36,0.8,9,"100 level course"
201702,"Winter",27058,"L","I","Regular","Graduate","Journalism & Communication","0","0","0","500","Doctoral",4,0.148148148,1,"500 level course"
201303,"Spring",35681,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"400 level course"
201703,"Spring",32890,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",276,6.133333333,69,"300 level course"
201604,"Summer",41183,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"300 level course"
201902,"Winter",26349,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",72,1.6,18,"300 level course"
201701,"Fall",16746,"L","P","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Masters",64,1.777777778,16,"600 level course"
201902,"Winter",23189,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Lower Division",52,1.155555556,13,"300 level course"
201601,"Fall",13131,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Lower Division","Upper Division",80,1.777777778,34,"100 level course"
201503,"Spring",36989,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",84,1.866666667,21,"400 level course"
201701,"Fall",13163,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Lower Division","Lower Division",436,9.688888889,225,"100 level course"
201801,"Fall",16929,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"400 level course"
201403,"Spring",33243,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",8,0.222222222,2,"500 level course"
201901,"Fall",13288,"N","I","Regular","Graduate","Journalism & Communication","0","0","0","600/700","Masters",19,0.5,4,"600 level course"
201803,"Spring",32903,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",14,0.311111111,16,"400 level course"
201701,"Fall",13311,"N","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",55,2.037037037,12,"600 level course"
201603,"Spring",33065,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"400 level course"
201303,"Spring",35600,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Lower Division","Upper Division",36,0.8,8,"200 level course"
201902,"Winter",23129,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",312,7,76,"300 level course"
201702,"Winter",23671,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",52,1.155555556,13,"400 level course"
201704,"Summer",41145,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",56,1.244444444,14,"400 level course"
201402,"Winter",23258,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",2,0.0555556,1,"500 level course"
201603,"Spring",36901,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"400 level course"
201901,"Fall",13217,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"400 level course"
201803,"Spring",32997,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Doctoral",2,0.074074074,1,"500 level course"
201902,"Winter",23262,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",8,0.222222222,2,"500 level course"
201901,"Fall",13215,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",72,1.6,18,"400 level course"
201802,"Winter",23866,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",39,0.866666667,19,"400 level course"
201902,"Winter",23145,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Lower Division","Upper Division",80,1.777777778,19,"200 level course"
201802,"Winter",23804,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"300 level course"
201702,"Winter",27059,"L","I","Regular","Graduate","Journalism & Communication","0","0","0","500","Doctoral",8,0.222222222,2,"500 level course"
201403,"Spring",33137,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",436,9.777777778,109,"400 level course"
201302,"Winter",24389,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Lower Division","Upper Division",10,0.222222222,3,"200 level course"
201601,"Fall",17004,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",52,1.155555556,13,"300 level course"
201902,"Winter",23277,"E","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Masters",4,0.111111111,3,"600 level course"
201503,"Spring",33015,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Lower Division",92,2.044444444,23,"300 level course"
201603,"Spring",32994,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"300 level course"
201501,"Fall",16956,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",120,2.666666667,30,"400 level course"
201802,"Winter",23821,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",256,5.688888889,64,"400 level course"
201302,"Winter",28133,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",4,0.111111111,1,"500 level course"
201403,"Spring",36762,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",168,3.733333333,42,"300 level course"
201701,"Fall",13188,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",144,3.2,36,"300 level course"
201902,"Winter",26695,"L","P","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Masters",28,0.777777778,8,"600 level course"
201703,"Spring",36125,"S","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",44,1.62962963,11,"600 level course"
201801,"Fall",16695,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",8,0.222222222,2,"500 level course"
201701,"Fall",13235,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",22,0.488888889,11,"400 level course"
201302,"Winter",24395,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",5,0.111111111,3,"300 level course"
201501,"Fall",16330,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",32,0.711111111,8,"300 level course"
201803,"Spring",32965,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",4,0.111111111,1,"500 level course"
201303,"Spring",35652,"E","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",21,0.466666667,12,"400 level course"
201503,"Spring",33032,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Lower Division",10,0.222222222,10,"300 level course"
201303,"Spring",35712,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"400 level course"
201902,"Winter",23192,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",120,2.666666667,24,"400 level course"
201402,"Winter",27239,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",39,0.866666667,19,"400 level course"
201504,"Summer",42533,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"300 level course"
201801,"Fall",13255,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",38,0.844444444,13,"400 level course"
201602,"Winter",23238,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201403,"Spring",33093,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",44,0.977777778,11,"300 level course"
201602,"Winter",26754,"S","P","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Masters",16,0.444444444,4,"600 level course"
201401,"Fall",13414,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"400 level course"
201402,"Winter",23264,"E","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",11,0.481481481,4,"600 level course"
201401,"Fall",13415,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"400 level course"
201602,"Winter",23193,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"300 level course"
201402,"Winter",23193,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"400 level course"
201404,"Summer",41227,"L","P","Regular","Graduate","Journalism & Communication","0","0","0","600/700","Masters",24,0.694444444,6,"600 level course"
201602,"Winter",23363,"L","P","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Masters",32,0.888888889,8,"600 level course"
201501,"Fall",13306,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",36,0.8,9,"400 level course"
201502,"Winter",23147,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Lower Division",9,0.2,9,"300 level course"
201602,"Winter",23225,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",74,1.644444444,19,"400 level course"
201703,"Spring",32884,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Lower Division",20,0.444444444,5,"300 level course"
201602,"Winter",23146,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Lower Division","Lower Division",140,3.111111111,34,"200 level course"
201804,"Summer",41361,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",72,1.6,18,"400 level course"
201403,"Spring",33115,"I","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",46,1.022222222,23,"400 level course"
201701,"Fall",13332,"S","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",28,1.037037037,6,"600 level course"
201701,"Fall",16989,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",44,0.955555556,11,"400 level course"
201402,"Winter",23121,"N","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",5,0.111111111,6,"300 level course"
201403,"Spring",36847,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",2,0.0555556,1,"500 level course"
201603,"Spring",36933,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",652,21.33333333,163,"300 level course"
201801,"Fall",13174,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Lower Division","Upper Division",10,0.222222222,11,"100 level course"
201603,"Spring",36730,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",100,2.222222222,25,"300 level course"
201401,"Fall",13349,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",3,0.066666667,3,"400 level course"
201802,"Winter",23793,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",120,2.666666667,30,"300 level course"
201704,"Summer",41176,"L","I","Regular","Graduate","Journalism & Communication","0","0","0","500","Masters",8,0.222222222,2,"500 level course"
201702,"Winter",23615,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Lower Division","Upper Division",360,8.044444444,81,"200 level course"
201601,"Fall",13138,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Lower Division","Upper Division",30,0.666666667,9,"200 level course"
201703,"Spring",36131,"S","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",60,2.62962963,12,"600 level course"
201402,"Winter",23182,"S","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",84,1.866666667,21,"400 level course"
201303,"Spring",35647,"I","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"400 level course"
201403,"Spring",33114,"E","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",21,0.466666667,21,"400 level course"
201603,"Spring",36725,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",30,0.666666667,15,"400 level course"
201802,"Winter",23787,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"300 level course"
201802,"Winter",27009,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",34,0.755555556,11,"400 level course"
201401,"Fall",16950,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Lower Division",4,0.088888889,2,"400 level course"
201703,"Spring",33068,"N","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",54,2.037037037,11,"600 level course"
201802,"Winter",23806,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",14,0.311111111,16,"400 level course"
201302,"Winter",28374,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",16,0.355555556,18,"300 level course"
201901,"Fall",17162,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",34,0.755555556,17,"400 level course"
201502,"Winter",27385,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",14,0.311111111,13,"400 level course"
201302,"Winter",28264,"S","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Masters",20,0.555555556,5,"600 level course"
201501,"Fall",13267,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",6,0.133333333,5,"400 level course"
201402,"Winter",27156,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",84,1.866666667,21,"400 level course"
201403,"Spring",36452,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"400 level course"
201702,"Winter",27452,"L","P","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Masters",7,0.194444444,3,"600 level course"
201403,"Spring",33109,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",96,2.133333333,24,"400 level course"
201803,"Spring",32867,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"100 level course"
201403,"Spring",33099,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Lower Division",24,0.533333333,6,"300 level course"
201703,"Spring",36208,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",4,0.111111111,1,"500 level course"
201701,"Fall",13239,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"400 level course"
201801,"Fall",13316,"N","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",120,2.755555556,14,"600 level course"
201304,"Summer",46761,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"400 level course"
201902,"Winter",23226,"L","I","Regular","Graduate","Journalism & Communication","0","0","0","500","Masters",40,1.138888889,10,"500 level course"
201402,"Winter",23105,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",436,9.688888889,107,"300 level course"
201803,"Spring",32903,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",58,1.311111111,58,"400 level course"
201602,"Winter",26511,"S","I","Regular","Graduate","Journalism & Communication","1","1","1","600/700","Doctoral",28,1.037037037,7,"600 level course"
201501,"Fall",13371,"L","I","Regular","Graduate","Journalism & Communication","1","1","1","500","Masters",4,0.111111111,1,"500 level course"
201501,"Fall",13312,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",52,1.155555556,13,"400 level course"
201802,"Winter",23807,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",105,2.311111111,28,"400 level course"
201902,"Winter",23181,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Masters",16,0.444444444,4,"400 level course"
201601,"Fall",13137,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Lower Division","Lower Division",288,6.4,62,"200 level course"
201902,"Winter",23172,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",62,1.377777778,16,"400 level course"
201303,"Spring",35697,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",112,2.488888889,28,"400 level course"
201403,"Spring",33064,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Lower Division","Lower Division",124,2.755555556,31,"200 level course"
201902,"Winter",23264,"L","I","Regular","Graduate","Journalism & Communication","0","0","0","500","Masters",76,2.222222222,20,"500 level course"
201702,"Winter",23687,"N","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"400 level course"
201401,"Fall",13405,"L","I","Regular","Undergraduate","Journalism & Communication","1","1","1","Upper Division","Upper Division",26,0.577777778,7,"300 level course"
201502,"Winter",23154,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Upper Division","Upper Division",20,0.444444444,5,"400 level course"
201703,"Spring",32865,"L","I","Regular","Undergraduate","Journalism & Communication","0","0","0","Lower Division","Upper Division",84,1.866666667,21,"200 level course"
